datetime,stock_code,action,volume,price,amount,strategy_name,source
2025-10-20 09:30:00,600740,BUY,1700.0,4.34043415260315,7378.73805942535,煤炭周期优选动态轮动策略,绩效1
2025-10-20 09:30:00,601225,SELL,100.0,22.89770961856842,2289.770961856842,煤炭周期优选动态轮动策略,绩效1
2025-10-27 09:30:00,601225,SELL,10000.0,22.84771538143158,228477.1538143158,煤炭周期优选动态轮动策略,绩效1
2025-10-27 09:30:00,601699,SELL,13900.0,14.958504038143158,207923.20613018988,煤炭周期优选动态轮动策略,绩效1
2025-10-27 09:30:00,600121,SELL,700.0,5.629437114429474,3940.605980100632,煤炭周期优选动态轮动策略,绩效1
2025-10-27 09:30:00,601918,BUY,31400.0,7.280175977182388,228597.525683527,煤炭周期优选动态轮动策略,绩效1
2025-10-27 09:30:00,601101,BUY,600.0,7.9207920763015744,4752.47524578094,煤炭周期优选动态轮动策略,绩效1
2025-10-27 09:30:00,600971,BUY,31900.0,7.170717076301575,228745.87473402,煤炭周期优选动态轮动策略,绩效1
2025-10-27 09:30:00,600740,BUY,1000.0,4.290428961849212,4290.42896184921,煤炭周期优选动态轮动策略,绩效1
2025-11-03 09:30:00,600740,SELL,53400.0,4.339566152572632,231732.8325473785,煤炭周期优选动态轮动策略,绩效1
2025-11-03 09:30:00,600971,SELL,31900.0,7.19927980928421,229657.0259161663,煤炭周期优选动态轮动策略,绩效1
2025-11-03 09:30:00,601918,SELL,31400.0,7.338300177097321,230422.6255608559,煤炭周期优选动态轮动策略,绩效1
2025-11-03 09:30:00,600121,BUY,2600.0,5.320532171678543,13833.3836463642,煤炭周期优选动态轮动策略,绩效1
2025-11-03 09:30:00,601101,SELL,100.0,7.909208847427368,790.9208847427368,煤炭周期优选动态轮动策略,绩效1
2025-11-03 09:30:00,600403,BUY,27500.0,8.260826228904724,227172.721294879,煤炭周期优选动态轮动策略,绩效1
2025-11-03 09:30:00,601699,BUY,14600.0,15.531552732944489,226760.669900989,煤炭周期优选动态轮动策略,绩效1
2025-11-03 09:30:00,600508,BUY,16500.0,13.751375,226897.6875,煤炭周期优选动态轮动策略,绩效1
2025-11-10 09:30:00,600121,SELL,500.0,5.489450771141052,2744.7253855705258,煤炭周期优选动态轮动策略,绩效1
2025-11-10 09:30:00,601101,SELL,800.0,8.269173457717896,6615.338766174316,煤炭周期优选动态轮动策略,绩效1
2025-11-10 09:30:00,600403,BUY,500.0,8.250825,4125.4125,煤炭周期优选动态轮动策略,绩效1
2025-11-10 09:30:00,601699,BUY,400.0,15.351535381507873,6140.61415260314,煤炭周期优选动态轮动策略,绩效1
2025-11-17 09:30:00,600121,BUY,700.0,5.540553961849213,3878.38777329444,煤炭周期优选动态轮动策略,绩效1
2025-11-17 09:30:00,600403,SELL,6700.0,11.14888461856842,74697.52694440843,煤炭周期优选动态轮动策略,绩效1
2025-11-17 09:30:00,601699,BUY,1400.0,14.81148141965866,20736.0739875221,煤炭周期优选动态轮动策略,绩效1
2025-11-17 09:30:00,600508,BUY,1300.0,13.631363114452364,17720.772048788,煤炭周期优选动态轮动策略,绩效1
2025-11-24 09:30:00,600121,BUY,4500.0,4.380438114452362,19711.9715150356,煤炭周期优选动态轮动策略,绩效1
2025-11-24 09:30:00,601101,BUY,200.0,7.340734152603149,1468.14683052063,煤炭周期优选动态轮动策略,绩效1
2025-11-24 09:30:00,601699,SELL,600.0,13.078691923713684,7847.215154228211,煤炭周期优选动态轮动策略,绩效1
2025-11-24 09:30:00,600508,SELL,1000.0,12.248775,12248.775,煤炭周期优选动态轮动策略,绩效1
2025-12-01 09:30:00,600121,SELL,1000.0,4.509549228858948,4509.549228858948,煤炭周期优选动态轮动策略,绩效1
2025-12-01 09:30:00,600403,BUY,4400.0,8.100810381507873,35643.5656786346,煤炭周期优选动态轮动策略,绩效1
2025-12-01 09:30:00,601699,SELL,100.0,13.29867019071579,1329.8670190715789,煤炭周期优选动态轮动策略,绩效1
2025-12-08 09:30:00,600121,BUY,600.0,4.450444809246063,2670.26688554763,煤炭周期优选动态轮动策略,绩效1
2025-12-08 09:30:00,601101,BUY,300.0,7.3307329236984256,2199.21987710952,煤炭周期优选动态轮动策略,绩效1
2025-12-15 09:30:00,600121,SELL,2100.0,4.479552019071579,9407.059240050316,煤炭周期优选动态轮动策略,绩效1
2025-12-15 09:30:00,601101,SELL,1200.0,7.379262114429474,8855.114537315369,煤炭周期优选动态轮动策略,绩效1
2025-12-15 09:30:00,600403,BUY,800.0,7.5807579236984255,6064.60633895874,煤炭周期优选动态轮动策略,绩效1
2025-12-15 09:30:00,601699,BUY,500.0,12.471247267055512,6235.62363352775,煤炭周期优选动态轮动策略,绩效1
2025-12-15 09:30:00,600508,SELL,100.0,12.078791923713684,1207.8791923713684,煤炭周期优选动态轮动策略,绩效1
2025-12-22 09:30:00,600121,BUY,900.0,4.310430942773819,3879.38784849643,煤炭周期优选动态轮动策略,绩效1
2025-12-22 09:30:00,601101,SELL,300.0,7.319268171644211,2195.780451493263,煤炭周期优选动态轮动策略,绩效1
2025-12-22 09:30:00,601699,SELL,100.0,12.19877980928421,1219.877980928421,煤炭周期优选动态轮动策略,绩效1
