product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
GZ2000_综合_v10,,159980.XSHE,有色ETF,BUY,1.587,12100.0,19202.7,2023-09-19 09:34:00,2023-09-19
GZ2000_综合_v10,,601216.XSHG,君正集团,BUY,4.18,2300.0,9614.0,2023-09-25 09:34:00,2023-09-25
GZ2000_综合_v10,,300763.XSHE,锦浪科技,BUY,72.68,100.0,7268.0,2023-09-25 09:34:00,2023-09-25
GZ2000_综合_v10,,300601.XSHE,康泰生物,BUY,28.7,300.0,8610.0,2023-09-25 09:34:00,2023-09-25
GZ2000_综合_v10,,600183.XSHG,生益科技,BUY,15.37,600.0,9222.0,2023-09-25 09:34:00,2023-09-25
GZ2000_综合_v10,,300223.XSHE,北京君正,BUY,75.69,100.0,7569.0,2023-09-25 09:34:00,2023-09-25
GZ2000_综合_v10,,159980.XSHE,有色ETF,SELL,1.529,12100.0,-18500.9,2023-10-11 09:34:00,2023-10-11
GZ2000_综合_v10,,510500.XSHG,500ETF,BUY,5.754,3100.0,17837.4,2023-10-11 09:34:00,2023-10-11
GZ2000_综合_v10,,601216.XSHG,君正集团,SELL,4.04,2300.0,-9292.0,2023-10-11 09:34:00,2023-10-11
GZ2000_综合_v10,,300763.XSHE,锦浪科技,SELL,76.93,100.0,-7693.0,2023-10-11 09:34:00,2023-10-11
GZ2000_综合_v10,,000800.XSHE,一汽解放,BUY,9.02,1100.0,9922.0,2023-10-13 09:34:00,2023-10-13
GZ2000_综合_v10,,510500.XSHG,500ETF,SELL,5.711,3100.0,-17704.1,2023-10-16 09:34:00,2023-10-16
GZ2000_综合_v10,,159941.XSHE,纳指ETF,BUY,0.839,21800.0,18290.2,2023-10-16 09:34:00,2023-10-16
GZ2000_综合_v10,,000723.XSHE,美锦能源,BUY,7.04,1400.0,9856.0,2023-10-16 09:34:00,2023-10-16
GZ2000_综合_v10,,300223.XSHE,北京君正,SELL,68.19,100.0,-6819.0,2023-10-16 14:00:00,2023-10-16
GZ2000_综合_v10,,159981.XSHE,能源化工ETF,SELL,1.585,11800.0,-18703.0,2023-10-18 09:34:00,2023-10-18
GZ2000_综合_v10,,510500.XSHG,500ETF,BUY,5.681,3200.0,18179.2,2023-10-18 09:34:00,2023-10-18
GZ2000_综合_v10,,300601.XSHE,康泰生物,SELL,29.41,300.0,-8823.0,2023-10-18 09:34:00,2023-10-18
GZ2000_综合_v10,,510500.XSHG,500ETF,SELL,5.605,3200.0,-17936.0,2023-10-19 09:34:00,2023-10-19
GZ2000_综合_v10,,159920.XSHE,恒生ETF,BUY,1.057,17200.0,18180.4,2023-10-19 09:34:00,2023-10-19
GZ2000_综合_v10,,000800.XSHE,一汽解放,SELL,8.86,1100.0,-9746.0,2023-10-19 09:34:00,2023-10-19
GZ2000_综合_v10,,000723.XSHE,美锦能源,SELL,6.81,1400.0,-9534.0,2023-10-19 09:34:00,2023-10-19
GZ2000_综合_v10,,159920.XSHE,恒生ETF,SELL,1.038,17200.0,-17853.6,2023-10-20 09:34:00,2023-10-20
GZ2000_综合_v10,,588180.XSHG,科创50基,BUY,0.563,32200.0,18128.6,2023-10-20 09:34:00,2023-10-20
GZ2000_综合_v10,,600183.XSHG,生益科技,SELL,16.35,600.0,-9810.0,2023-10-20 09:34:00,2023-10-20
GZ2000_综合_v10,,000723.XSHE,美锦能源,BUY,6.82,1400.0,9548.0,2023-10-26 09:34:00,2023-10-26
GZ2000_综合_v10,,600884.XSHG,杉杉股份,BUY,13.87,700.0,9709.0,2023-10-26 09:34:00,2023-10-26
